shot_number,phase,total_points,gfile_exists_points,effective_converged_points,gfile_existence_rate_percent,effective_convergence_rate_percent,avg_error_percent
44936,ramp-up,3,3,3,100.0,100.0,6.382239424956573e-08
44936,ramp-down,2,1,1,50.0,50.0,1.2127796711191348e-07
44937,ramp-up,3,3,3,100.0,100.0,6.918272514215713e-08
44937,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.9405372345308162e-08
44939,ramp-up,4,3,3,75.0,75.0,6.43277799008579e-08
44939,ramp-down,2,2,2,100.0,100.0,6.860777657017406e-08
44940,ramp-up,5,1,1,20.0,20.0,2.197204099591081e-08
44940,ramp-down,3,3,3,100.0,100.0,4.849378869032819e-08
44956,ramp-up,2,2,2,100.0,100.0,4.86191986923438e-07
44956,ramp-down,2,2,2,100.0,100.0,4.5562555880282354e-07
44957,ramp-up,3,3,3,100.0,100.0,3.088881788148246e-07
44957,ramp-down,5,5,5,100.0,100.0,2.9767925861629324e-07
44958,ramp-down,2,0,0,0.0,0.0,
44959,ramp-down,1,0,0,0.0,0.0,
44960,ramp-up,7,5,5,71.42857142857143,71.42857142857143,5.486557959936916e-07
44960,ramp-down,6,4,4,66.66666666666666,66.66666666666666,5.457022351128957e-06
44961,ramp-up,11,5,5,45.45454545454545,45.45454545454545,6.041174010972271e-07
44961,ramp-down,6,4,4,66.66666666666666,66.66666666666666,3.5244853909750837e-07
44970,ramp-up,3,0,0,0.0,0.0,
44970,ramp-down,5,1,1,20.0,20.0,1.3379341729426953e-07
44971,ramp-up,4,0,0,0.0,0.0,
44971,ramp-down,7,1,1,14.285714285714285,14.285714285714285,3.190123318348348e-07
44972,ramp-up,5,0,0,0.0,0.0,
44972,ramp-down,5,1,1,20.0,20.0,2.235988858238875e-07
44973,ramp-up,6,0,0,0.0,0.0,
44973,ramp-down,4,1,1,25.0,25.0,2.338771249455843e-07
44974,ramp-up,6,0,0,0.0,0.0,
44974,ramp-down,6,1,1,16.666666666666664,16.666666666666664,9.715446022913708e-09
44975,ramp-up,4,0,0,0.0,0.0,
44975,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.29048984671306e-07
44976,ramp-up,4,0,0,0.0,0.0,
44976,ramp-down,7,1,1,14.285714285714285,14.285714285714285,1.1319375623169149e-07
44979,ramp-up,6,0,0,0.0,0.0,
44979,ramp-down,6,1,1,16.666666666666664,16.666666666666664,2.9438183115697e-08
44980,ramp-up,6,0,0,0.0,0.0,
44980,ramp-down,6,0,0,0.0,0.0,
44982,ramp-up,4,0,0,0.0,0.0,
44982,ramp-down,7,0,0,0.0,0.0,
44983,ramp-up,5,0,0,0.0,0.0,
44983,ramp-down,7,1,1,14.285714285714285,14.285714285714285,1.3298575213685381e-07
44984,ramp-up,6,0,0,0.0,0.0,
44984,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.8473762036751658e-07
44985,ramp-up,5,0,0,0.0,0.0,
44985,ramp-down,7,2,2,28.57142857142857,28.57142857142857,7.015817299711628e-08
44986,ramp-up,5,0,0,0.0,0.0,
44986,ramp-down,6,0,0,0.0,0.0,
44987,ramp-up,6,0,0,0.0,0.0,
44987,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.1950518728809572e-08
44988,ramp-up,6,0,0,0.0,0.0,
44988,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.3135966391782365e-07
44989,ramp-up,6,0,0,0.0,0.0,
44989,ramp-down,6,0,0,0.0,0.0,
44990,ramp-up,7,0,0,0.0,0.0,
44990,ramp-down,6,3,3,50.0,50.0,7.231879819716505e-08
44991,ramp-up,8,0,0,0.0,0.0,
44991,ramp-down,5,3,3,60.0,60.0,5.138137411110623e-08
44992,ramp-up,8,0,0,0.0,0.0,
44992,ramp-down,7,1,1,14.285714285714285,14.285714285714285,3.476297671189264e-08
44993,ramp-up,4,0,0,0.0,0.0,
44993,ramp-down,6,0,0,0.0,0.0,
44994,ramp-up,7,0,0,0.0,0.0,
44994,ramp-down,6,3,3,50.0,50.0,7.489522257470793e-08
44995,ramp-up,5,0,0,0.0,0.0,
44995,ramp-down,5,1,1,20.0,20.0,1.09422841636268e-07
44996,ramp-up,6,0,0,0.0,0.0,
44996,ramp-down,6,1,1,16.666666666666664,16.666666666666664,6.286081933488345e-08
44997,ramp-up,5,0,0,0.0,0.0,
44997,ramp-down,5,1,1,20.0,20.0,7.279907315422448e-08
44998,ramp-up,7,0,0,0.0,0.0,
44998,ramp-down,5,1,1,20.0,20.0,5.7903212482993527e-11
44999,ramp-up,6,0,0,0.0,0.0,
44999,ramp-down,7,2,2,28.57142857142857,28.57142857142857,4.4452726651199135e-08
45000,ramp-up,7,0,0,0.0,0.0,
45000,ramp-down,5,2,2,40.0,40.0,1.000613963743301e-07
45001,ramp-up,4,0,0,0.0,0.0,
45001,ramp-down,5,1,1,20.0,20.0,4.6099414219607335e-08
45002,ramp-up,5,0,0,0.0,0.0,
45002,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.2539646398833843e-07
45003,ramp-up,3,0,0,0.0,0.0,
45003,ramp-down,5,0,0,0.0,0.0,
45004,ramp-up,3,0,0,0.0,0.0,
45004,ramp-down,2,0,0,0.0,0.0,
45005,ramp-up,4,0,0,0.0,0.0,
45005,ramp-down,6,1,1,16.666666666666664,16.666666666666664,3.733475656075093e-07
45006,ramp-up,6,0,0,0.0,0.0,
45006,ramp-down,6,1,1,16.666666666666664,16.666666666666664,5.92752897601335e-08
45008,ramp-up,6,0,0,0.0,0.0,
45008,ramp-down,6,1,1,16.666666666666664,16.666666666666664,5.665213825226069e-09
45026,ramp-up,4,0,0,0.0,0.0,
45026,ramp-down,2,0,0,0.0,0.0,
45027,ramp-up,3,0,0,0.0,0.0,
45027,ramp-down,2,0,0,0.0,0.0,
45028,ramp-up,4,0,0,0.0,0.0,
45028,ramp-down,5,2,2,40.0,40.0,6.459823908180132e-08
45029,ramp-up,3,0,0,0.0,0.0,
45029,ramp-down,6,1,1,16.666666666666664,16.666666666666664,3.3550643533947616e-08
45030,ramp-up,3,0,0,0.0,0.0,
45030,ramp-down,6,0,0,0.0,0.0,
45031,ramp-up,3,0,0,0.0,0.0,
45031,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.541395822475553e-07
45033,ramp-up,3,0,0,0.0,0.0,
45033,ramp-down,6,1,1,16.666666666666664,16.666666666666664,3.178974443692128e-07
45034,ramp-up,3,0,0,0.0,0.0,
45034,ramp-down,8,1,1,12.5,12.5,6.424781534356544e-08
45206,ramp-up,3,0,0,0.0,0.0,
45206,ramp-down,1,1,1,100.0,100.0,1.0879247105992149e-07
45208,ramp-up,2,0,0,0.0,0.0,
45208,ramp-down,5,2,2,40.0,40.0,1.2122010385150975e-07
45210,ramp-up,2,0,0,0.0,0.0,
45210,ramp-down,6,1,1,16.666666666666664,16.666666666666664,5.0031040712478256e-08
45211,ramp-up,3,0,0,0.0,0.0,
45211,ramp-down,5,1,1,20.0,20.0,5.1818762046578526e-08
45212,ramp-up,3,0,0,0.0,0.0,
45212,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.7258842017491701e-07
45213,ramp-up,3,0,0,0.0,0.0,
45213,ramp-down,6,0,0,0.0,0.0,
45214,ramp-up,3,0,0,0.0,0.0,
45214,ramp-down,7,2,2,28.57142857142857,28.57142857142857,1.211427174652641e-07
45397,ramp-up,6,0,0,0.0,0.0,
45397,ramp-down,7,1,1,14.285714285714285,14.285714285714285,6.653765367180705e-08
45398,ramp-up,5,0,0,0.0,0.0,
45398,ramp-down,9,1,1,11.11111111111111,11.11111111111111,4.2657780379872e-08
45402,ramp-up,5,0,0,0.0,0.0,
45402,ramp-down,9,3,3,33.33333333333333,33.33333333333333,4.63511987686243e-08
45433,ramp-up,6,0,0,0.0,0.0,
45433,ramp-down,5,4,4,80.0,80.0,5.971372301492313e-08
45434,ramp-up,6,0,0,0.0,0.0,
45434,ramp-down,4,3,3,75.0,75.0,8.746924964585901e-08
45435,ramp-up,5,0,0,0.0,0.0,
45435,ramp-down,5,2,2,40.0,40.0,1.5065405397548793e-07
45436,ramp-up,6,0,0,0.0,0.0,
45436,ramp-down,5,1,1,20.0,20.0,3.36432038102793e-08
45437,ramp-up,6,0,0,0.0,0.0,
45437,ramp-down,5,2,2,40.0,40.0,9.241188692839105e-08
45438,ramp-up,6,0,0,0.0,0.0,
45438,ramp-down,5,3,3,60.0,60.0,1.3496897593240202e-07
45439,ramp-up,7,0,0,0.0,0.0,
45439,ramp-down,5,2,2,40.0,40.0,1.676365423979657e-07
45440,ramp-up,7,0,0,0.0,0.0,
45440,ramp-down,5,1,1,20.0,20.0,8.367810417033493e-08
45441,ramp-up,7,0,0,0.0,0.0,
45441,ramp-down,5,3,3,60.0,60.0,1.4935726923599643e-07
45442,ramp-up,7,0,0,0.0,0.0,
45442,ramp-down,6,4,4,66.66666666666666,66.66666666666666,1.2807299850699258e-07
45443,ramp-up,7,0,0,0.0,0.0,
45443,ramp-down,8,3,3,37.5,37.5,2.5142205720391795e-07
45444,ramp-up,7,0,0,0.0,0.0,
45444,ramp-down,5,1,1,20.0,20.0,6.983940038136495e-08
45445,ramp-up,7,0,0,0.0,0.0,
45445,ramp-down,5,0,0,0.0,0.0,
45447,ramp-up,6,0,0,0.0,0.0,
45447,ramp-down,7,4,4,57.14285714285714,57.14285714285714,4.2405942913156797e-08
45448,ramp-up,7,0,0,0.0,0.0,
45448,ramp-down,7,4,4,57.14285714285714,57.14285714285714,9.07029498016425e-08
45449,ramp-up,7,0,0,0.0,0.0,
45449,ramp-down,8,2,2,25.0,25.0,6.165132484710146e-08
45450,ramp-up,8,0,0,0.0,0.0,
45450,ramp-down,10,3,3,30.0,30.0,1.1716605232104392e-07
45451,ramp-up,7,0,0,0.0,0.0,
45451,ramp-down,10,3,3,30.0,30.0,3.331468807472147e-08
45452,ramp-up,8,0,0,0.0,0.0,
45452,ramp-down,7,3,3,42.857142857142854,42.857142857142854,1.4354346460997893e-08
45453,ramp-up,6,0,0,0.0,0.0,
45453,ramp-down,9,3,3,33.33333333333333,33.33333333333333,6.103432469722383e-08
45454,ramp-up,8,0,0,0.0,0.0,
45454,ramp-down,8,3,3,37.5,37.5,1.3975389870017265e-07
45455,ramp-up,7,0,0,0.0,0.0,
45455,ramp-down,10,2,2,20.0,20.0,7.32688242865399e-08
45457,ramp-up,5,4,4,80.0,80.0,4.166122761904774e-08
45457,ramp-down,1,1,1,100.0,100.0,1.329469876521405e-07
45502,ramp-up,4,0,0,0.0,0.0,
45502,ramp-down,2,1,1,50.0,50.0,1.9806826250059056e-08
45503,ramp-up,4,0,0,0.0,0.0,
45503,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.5139273685883548e-08
45504,ramp-up,4,0,0,0.0,0.0,
45504,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.9383259040660837e-08
45505,ramp-up,4,0,0,0.0,0.0,
45505,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.4625210050217796e-08
45509,ramp-up,4,0,0,0.0,0.0,
45509,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.8872268703629298e-08
45510,ramp-up,4,0,0,0.0,0.0,
45510,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.7891984785874e-08
45511,ramp-up,4,0,0,0.0,0.0,
45511,ramp-down,3,0,0,0.0,0.0,
45512,ramp-up,4,0,0,0.0,0.0,
45512,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.420791154745383e-09
45513,ramp-up,4,0,0,0.0,0.0,
45513,ramp-down,4,1,1,25.0,25.0,2.540275782369913e-08
45514,ramp-up,4,0,0,0.0,0.0,
45514,ramp-down,4,1,1,25.0,25.0,2.3012453249934968e-08
45516,ramp-up,5,0,0,0.0,0.0,
45516,ramp-down,4,1,1,25.0,25.0,1.2675830632574018e-07
45517,ramp-up,4,0,0,0.0,0.0,
45517,ramp-down,4,2,2,50.0,50.0,3.279087073702088e-08
45518,ramp-up,4,0,0,0.0,0.0,
45518,ramp-down,4,2,2,50.0,50.0,5.9450858628650365e-08
45519,ramp-up,4,0,0,0.0,0.0,
45519,ramp-down,4,2,2,50.0,50.0,8.465516481101409e-08
45521,ramp-up,5,0,0,0.0,0.0,
45521,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.994780603851494e-08
45522,ramp-up,5,0,0,0.0,0.0,
45522,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.3858748840550946e-08
45523,ramp-up,13,1,1,7.6923076923076925,7.6923076923076925,6.116795262409294e-08
45523,ramp-down,20,2,2,10.0,10.0,1.4436186555504856e-07
45524,ramp-up,5,0,0,0.0,0.0,
45524,ramp-down,5,1,1,20.0,20.0,4.7044365254424783e-08
45525,ramp-up,6,0,0,0.0,0.0,
45525,ramp-down,4,2,2,50.0,50.0,4.4112799334749126e-08
45526,ramp-up,7,0,0,0.0,0.0,
45526,ramp-down,4,1,1,25.0,25.0,1.955274489899625e-07
45527,ramp-up,7,0,0,0.0,0.0,
45527,ramp-down,4,2,2,50.0,50.0,7.27651556977633e-08
45528,ramp-up,6,0,0,0.0,0.0,
45528,ramp-down,5,1,1,20.0,20.0,2.092410570879096e-08
45529,ramp-up,7,0,0,0.0,0.0,
45529,ramp-down,5,2,2,40.0,40.0,7.057968169565913e-08
45530,ramp-up,6,0,0,0.0,0.0,
45530,ramp-down,6,3,3,50.0,50.0,4.647215488231404e-08
45531,ramp-up,7,0,0,0.0,0.0,
45531,ramp-down,6,1,1,16.666666666666664,16.666666666666664,1.5060849303838945e-07
45532,ramp-up,6,0,0,0.0,0.0,
45532,ramp-down,5,1,1,20.0,20.0,4.002793807292483e-08
45533,ramp-up,6,0,0,0.0,0.0,
45533,ramp-down,5,2,2,40.0,40.0,1.3052990951006903e-07
45534,ramp-up,6,0,0,0.0,0.0,
45534,ramp-down,5,2,2,40.0,40.0,1.122047605238863e-07
45535,ramp-up,6,0,0,0.0,0.0,
45535,ramp-down,5,2,2,40.0,40.0,5.93032589213692e-08
45536,ramp-up,6,0,0,0.0,0.0,
45536,ramp-down,6,1,1,16.666666666666664,16.666666666666664,4.17766125895614e-07
45537,ramp-up,6,0,0,0.0,0.0,
45537,ramp-down,6,2,2,33.33333333333333,33.33333333333333,2.1778202624953818e-07
45538,ramp-up,7,0,0,0.0,0.0,
45538,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.0523637648500178e-07
45607,ramp-up,4,0,0,0.0,0.0,
45607,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.666340459616401e-09
45608,ramp-up,4,0,0,0.0,0.0,
45608,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.2031616864910749e-08
45624,ramp-up,3,0,0,0.0,0.0,
45624,ramp-down,3,2,2,66.66666666666666,66.66666666666666,8.156893638174731e-08
45664,ramp-up,5,0,0,0.0,0.0,
45664,ramp-down,4,2,2,50.0,50.0,1.2392626578519523e-07
45677,ramp-up,7,0,0,0.0,0.0,
45677,ramp-down,6,1,1,16.666666666666664,16.666666666666664,9.978478955319263e-08
45678,ramp-up,6,0,0,0.0,0.0,
45678,ramp-down,6,1,1,16.666666666666664,16.666666666666664,2.79021670180212e-07
45679,ramp-up,8,0,0,0.0,0.0,
45679,ramp-down,5,0,0,0.0,0.0,
45681,ramp-up,8,0,0,0.0,0.0,
45681,ramp-down,5,2,2,40.0,40.0,2.584763314027815e-07
45687,ramp-up,4,0,0,0.0,0.0,
45687,ramp-down,4,1,1,25.0,25.0,1.7048795654014487e-08
45688,ramp-up,5,0,0,0.0,0.0,
45688,ramp-down,5,2,2,40.0,40.0,2.3808309584759146e-07
45689,ramp-up,6,0,0,0.0,0.0,
45689,ramp-down,5,2,2,40.0,40.0,7.953489050026334e-08
45691,ramp-up,7,0,0,0.0,0.0,
45691,ramp-down,5,3,3,60.0,60.0,1.0288949398625418e-07
45692,ramp-up,1,0,0,0.0,0.0,
45693,ramp-up,7,0,0,0.0,0.0,
45693,ramp-down,6,1,1,16.666666666666664,16.666666666666664,8.934981445758569e-08
45694,ramp-up,7,0,0,0.0,0.0,
45694,ramp-down,6,1,1,16.666666666666664,16.666666666666664,2.632928377352333e-07
45695,ramp-up,6,0,0,0.0,0.0,
45695,ramp-down,8,3,3,37.5,37.5,1.114245146951318e-07
45766,ramp-up,1,0,0,0.0,0.0,
45766,ramp-down,1,0,0,0.0,0.0,
45768,ramp-up,5,0,0,0.0,0.0,
45768,ramp-down,3,0,0,0.0,0.0,
45775,flat_error,1,0,0,0.0,0.0,
45775,ramp-down,1,0,0,0.0,0.0,
45782,ramp-up,49,0,0,0.0,0.0,
45782,ramp-down,13,0,0,0.0,0.0,
45796,flat_error,18,0,0,0.0,0.0,
45796,ramp-up,15,1,1,6.666666666666667,6.666666666666667,4.559529306700008e-07
45796,ramp-down,13,0,0,0.0,0.0,
45804,ramp-down,1,1,1,100.0,100.0,3.63435509684205e-07
45814,flat_error,19,0,0,0.0,0.0,
45814,ramp-up,28,0,0,0.0,0.0,
45814,ramp-down,19,0,0,0.0,0.0,
45830,ramp-up,1,1,1,100.0,100.0,2.7634394761785296e-07
45830,ramp-down,23,9,9,39.130434782608695,39.130434782608695,4.22265009741753e-07
45834,ramp-up,5,0,0,0.0,0.0,
45834,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.726726476899326e-08
45835,ramp-up,4,0,0,0.0,0.0,
45835,ramp-down,3,2,2,66.66666666666666,66.66666666666666,9.870199144005212e-08
45836,ramp-up,6,0,0,0.0,0.0,
45836,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.3429543622130955e-08
45837,ramp-up,5,0,0,0.0,0.0,
45837,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.359741220054253e-08
45838,ramp-up,5,0,0,0.0,0.0,
45838,ramp-down,3,2,2,66.66666666666666,66.66666666666666,9.437562875083173e-08
45839,ramp-up,6,0,0,0.0,0.0,
45839,ramp-down,3,1,1,33.33333333333333,33.33333333333333,6.6485658624320145e-09
45840,ramp-up,6,0,0,0.0,0.0,
45840,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.8760357757815194e-08
45841,ramp-up,6,0,0,0.0,0.0,
45841,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.7779046581199202e-08
45842,ramp-up,6,0,0,0.0,0.0,
45842,ramp-down,4,2,2,50.0,50.0,2.537886681686503e-08
45843,ramp-up,6,0,0,0.0,0.0,
45843,ramp-down,4,1,1,25.0,25.0,4.702656999346528e-08
45851,ramp-up,5,0,0,0.0,0.0,
45851,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.4863920366133077e-08
45852,ramp-up,5,0,0,0.0,0.0,
45852,ramp-down,4,2,2,50.0,50.0,9.295680607904717e-08
45856,ramp-up,4,0,0,0.0,0.0,
45856,ramp-down,5,1,1,20.0,20.0,3.112750376163119e-08
45858,ramp-up,5,0,0,0.0,0.0,
45858,ramp-down,5,2,2,40.0,40.0,9.152817858061613e-08
45859,ramp-up,6,0,0,0.0,0.0,
45859,ramp-down,5,2,2,40.0,40.0,2.868457004286404e-08
45860,ramp-up,5,0,0,0.0,0.0,
45860,ramp-down,5,3,3,60.0,60.0,4.948669789703723e-08
45861,ramp-up,5,0,0,0.0,0.0,
45861,ramp-down,5,1,1,20.0,20.0,1.4838189776128537e-08
45862,ramp-up,6,0,0,0.0,0.0,
45862,ramp-down,5,2,2,40.0,40.0,2.2837500908657114e-08
45865,ramp-up,7,0,0,0.0,0.0,
45865,ramp-down,4,1,1,25.0,25.0,4.4416817636844724e-08
45866,ramp-up,6,0,0,0.0,0.0,
45866,ramp-down,5,1,1,20.0,20.0,3.991749489810659e-08
45867,ramp-up,7,0,0,0.0,0.0,
45867,ramp-down,5,2,2,40.0,40.0,3.451414577948924e-08
45869,ramp-up,6,0,0,0.0,0.0,
45869,ramp-down,4,1,1,25.0,25.0,7.589499343787249e-09
45870,ramp-up,5,0,0,0.0,0.0,
45870,ramp-down,5,2,2,40.0,40.0,2.304447965239542e-08
45877,ramp-up,7,0,0,0.0,0.0,
45877,ramp-down,5,1,1,20.0,20.0,3.492650297209496e-09
45881,ramp-up,4,0,0,0.0,0.0,
45881,ramp-down,3,2,2,66.66666666666666,66.66666666666666,4.039033484730848e-08
45883,ramp-up,4,0,0,0.0,0.0,
45883,ramp-down,3,1,1,33.33333333333333,33.33333333333333,7.337212712233092e-08
45884,ramp-up,4,0,0,0.0,0.0,
45884,ramp-down,4,1,1,25.0,25.0,2.9079318779566132e-08
45885,ramp-up,5,0,0,0.0,0.0,
45885,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.572644938612244e-09
45886,ramp-up,5,0,0,0.0,0.0,
45886,ramp-down,3,2,2,66.66666666666666,66.66666666666666,4.445892205556072e-08
45888,ramp-up,3,0,0,0.0,0.0,
45888,ramp-down,3,2,2,66.66666666666666,66.66666666666666,4.3736592863728693e-08
45889,ramp-up,4,0,0,0.0,0.0,
45889,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.7288718193575695e-08
45890,ramp-up,4,0,0,0.0,0.0,
45890,ramp-down,3,1,1,33.33333333333333,33.33333333333333,7.998324050874664e-08
45891,ramp-up,5,0,0,0.0,0.0,
45891,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.9156682465571582e-08
45935,ramp-up,4,0,0,0.0,0.0,
45935,ramp-down,3,0,0,0.0,0.0,
45936,ramp-up,4,0,0,0.0,0.0,
45936,ramp-down,4,0,0,0.0,0.0,
45937,ramp-up,5,0,0,0.0,0.0,
45937,ramp-down,3,0,0,0.0,0.0,
45938,ramp-up,5,0,0,0.0,0.0,
45938,ramp-down,4,0,0,0.0,0.0,
45941,ramp-up,4,0,0,0.0,0.0,
45941,ramp-down,3,0,0,0.0,0.0,
45943,ramp-up,5,0,0,0.0,0.0,
45943,ramp-down,4,0,0,0.0,0.0,
45944,ramp-up,5,0,0,0.0,0.0,
45944,ramp-down,4,0,0,0.0,0.0,
45947,ramp-up,6,0,0,0.0,0.0,
45947,ramp-down,4,0,0,0.0,0.0,
45955,ramp-up,5,0,0,0.0,0.0,
45955,ramp-down,4,0,0,0.0,0.0,
45956,ramp-up,6,0,0,0.0,0.0,
45956,ramp-down,4,0,0,0.0,0.0,
45962,ramp-up,6,0,0,0.0,0.0,
45962,ramp-down,4,0,0,0.0,0.0,
45963,ramp-up,6,0,0,0.0,0.0,
45963,ramp-down,4,0,0,0.0,0.0,
45964,ramp-up,6,0,0,0.0,0.0,
45964,ramp-down,5,0,0,0.0,0.0,
45965,ramp-up,6,0,0,0.0,0.0,
45965,ramp-down,4,0,0,0.0,0.0,
45966,ramp-up,6,0,0,0.0,0.0,
45966,ramp-down,5,0,0,0.0,0.0,
45980,ramp-up,4,0,0,0.0,0.0,
45980,ramp-down,5,0,0,0.0,0.0,
45981,ramp-up,5,0,0,0.0,0.0,
45981,ramp-down,5,0,0,0.0,0.0,
45982,ramp-up,5,0,0,0.0,0.0,
45982,ramp-down,5,0,0,0.0,0.0,
45983,ramp-up,7,0,0,0.0,0.0,
45983,ramp-down,4,0,0,0.0,0.0,
45984,ramp-up,5,0,0,0.0,0.0,
45984,ramp-down,5,0,0,0.0,0.0,
45998,ramp-up,7,0,0,0.0,0.0,
45998,ramp-down,5,0,0,0.0,0.0,
46002,ramp-up,6,0,0,0.0,0.0,
46002,ramp-down,4,0,0,0.0,0.0,
46003,ramp-up,5,0,0,0.0,0.0,
46003,ramp-down,3,0,0,0.0,0.0,
46005,ramp-up,6,0,0,0.0,0.0,
46005,ramp-down,5,0,0,0.0,0.0,
46006,ramp-up,6,0,0,0.0,0.0,
46006,ramp-down,5,0,0,0.0,0.0,
46007,ramp-up,4,0,0,0.0,0.0,
46007,ramp-down,6,0,0,0.0,0.0,
46022,ramp-up,6,0,0,0.0,0.0,
46022,ramp-down,3,0,0,0.0,0.0,
46023,ramp-up,7,0,0,0.0,0.0,
46023,ramp-down,4,0,0,0.0,0.0,
46024,ramp-up,7,0,0,0.0,0.0,
46024,ramp-down,3,0,0,0.0,0.0,
46025,ramp-up,7,0,0,0.0,0.0,
46025,ramp-down,4,0,0,0.0,0.0,
46026,ramp-up,7,0,0,0.0,0.0,
46026,ramp-down,3,0,0,0.0,0.0,
46027,ramp-up,5,0,0,0.0,0.0,
46027,ramp-down,4,0,0,0.0,0.0,
46028,ramp-up,6,0,0,0.0,0.0,
46028,ramp-down,4,0,0,0.0,0.0,
46029,ramp-up,6,0,0,0.0,0.0,
46029,ramp-down,4,0,0,0.0,0.0,
46030,ramp-up,5,0,0,0.0,0.0,
46030,ramp-down,4,0,0,0.0,0.0,
46031,ramp-up,5,0,0,0.0,0.0,
46031,ramp-down,4,0,0,0.0,0.0,
46032,ramp-up,4,0,0,0.0,0.0,
46032,ramp-down,4,0,0,0.0,0.0,
46033,ramp-up,4,0,0,0.0,0.0,
46033,ramp-down,4,0,0,0.0,0.0,
46034,ramp-up,4,0,0,0.0,0.0,
46034,ramp-down,4,0,0,0.0,0.0,
46035,ramp-up,4,0,0,0.0,0.0,
46035,ramp-down,4,0,0,0.0,0.0,
46036,ramp-up,6,0,0,0.0,0.0,
46036,ramp-down,4,0,0,0.0,0.0,
46037,ramp-up,5,0,0,0.0,0.0,
46037,ramp-down,5,0,0,0.0,0.0,
46046,ramp-up,4,0,0,0.0,0.0,
46046,ramp-down,2,0,0,0.0,0.0,
46050,ramp-up,6,0,0,0.0,0.0,
46050,ramp-down,11,0,0,0.0,0.0,
46054,ramp-up,7,0,0,0.0,0.0,
46054,ramp-down,11,0,0,0.0,0.0,
46055,ramp-up,6,0,0,0.0,0.0,
46055,ramp-down,10,0,0,0.0,0.0,
46056,ramp-up,7,0,0,0.0,0.0,
46056,ramp-down,7,0,0,0.0,0.0,
46057,ramp-up,6,0,0,0.0,0.0,
46057,ramp-down,8,0,0,0.0,0.0,
46058,ramp-up,8,0,0,0.0,0.0,
46058,ramp-down,10,0,0,0.0,0.0,
46059,ramp-up,7,0,0,0.0,0.0,
46059,ramp-down,7,0,0,0.0,0.0,
46060,ramp-up,7,0,0,0.0,0.0,
46060,ramp-down,6,0,0,0.0,0.0,
46061,ramp-up,7,0,0,0.0,0.0,
46061,ramp-down,6,0,0,0.0,0.0,
46062,ramp-up,7,0,0,0.0,0.0,
46062,ramp-down,6,0,0,0.0,0.0,
46063,ramp-up,7,0,0,0.0,0.0,
46063,ramp-down,5,0,0,0.0,0.0,
46064,ramp-up,7,0,0,0.0,0.0,
46064,ramp-down,5,0,0,0.0,0.0,
46066,ramp-up,7,0,0,0.0,0.0,
46066,ramp-down,5,0,0,0.0,0.0,
46067,ramp-up,7,0,0,0.0,0.0,
46067,ramp-down,5,0,0,0.0,0.0,
46088,ramp-up,4,0,0,0.0,0.0,
46088,ramp-down,4,0,0,0.0,0.0,
46117,ramp-up,3,0,0,0.0,0.0,
46117,ramp-down,2,0,0,0.0,0.0,
46121,ramp-up,3,0,0,0.0,0.0,
46121,ramp-down,4,0,0,0.0,0.0,
46122,ramp-up,3,0,0,0.0,0.0,
46122,ramp-down,4,0,0,0.0,0.0,
46125,ramp-up,4,0,0,0.0,0.0,
46125,ramp-down,3,0,0,0.0,0.0,
46126,ramp-up,4,0,0,0.0,0.0,
46126,ramp-down,3,0,0,0.0,0.0,
46142,ramp-up,3,0,0,0.0,0.0,
46142,ramp-down,3,0,0,0.0,0.0,
46143,ramp-up,3,0,0,0.0,0.0,
46143,ramp-down,3,0,0,0.0,0.0,
46147,ramp-up,4,0,0,0.0,0.0,
46147,ramp-down,2,0,0,0.0,0.0,
46171,ramp-up,3,0,0,0.0,0.0,
46171,ramp-down,3,0,0,0.0,0.0,
46174,ramp-up,4,0,0,0.0,0.0,
46174,ramp-down,3,0,0,0.0,0.0,
